id,funded_amount,loan_amount,activity,sector,use,country_code,borrower_genders,date,polarity_score,neutral,negative,positive,sentiment
1198396,400.0,400.0,Pigs,Agriculture,"to buy feeds, vitamins, and other supplies to raise her livestock.",PH,female,2016-12-05,0.0,1.0,0.0,0.0,Neutral
782517,350.0,350.0,Personal Housing Expenses,Housing,tp make improvements to his house. ,PE,male,2014-10-13,0.0,1.0,0.0,0.0,Neutral
1146305,1025.0,1025.0,Barber Shop,Services,to help buy ‎products for her husband's barbershop,JO,female,2016-09-06,0.0,1.0,0.0,0.0,Neutral
790609,750.0,1400.0,Farm Supplies,Agriculture,"to buy seeds, fertilizer, manure, pest control, etc. and improve the land.",SV,male,2014-10-28,0.0,1.0,0.0,0.0,Neutral
809269,1875.0,1875.0,Pharmacy,Health,to purchase medicine to resell,VN,"female, female, female, female",2014-12-02,0.0,1.0,0.0,0.0,Neutral
987018,500.0,500.0,Sewing,Services,to buy a cover stitch machine.,CO,female,2015-11-27,0.0,1.0,0.0,0.0,Neutral
692837,525.0,525.0,Services,Services,to purchase more metals and a new welding machine,KE,male,2014-04-03,0.0,1.0,0.0,0.0,Neutral
687847,125.0,125.0,Cereals,Food,to buy additional sacks of rice to sell,PH,female,2014-03-24,0.0,1.0,0.0,0.0,Neutral
896879,800.0,800.0,General Store,Retail,"to buy more groceries like detergent soap, milk, coffee, cereals, canned goods and noodles to sell.",PH,female,2015-06-04,0.0,1.0,0.0,0.0,Neutral
808001,300.0,300.0,Food Production/Sales,Food,"to buy corn, cabbage, potatoes, tomato sauce, fruit to make drinks, 10 pounds of sugar, and 500 plastic bags for her business.",SV,female,2014-11-28,0.0,1.0,0.0,0.0,Neutral
1091372,100.0,100.0,Tailoring,Services,"to buy stock of different printed cloths to make dresses, shirts and uniforms for her customers requirements.",KE,female,2016-05-30,0.0,1.0,0.0,0.0,Neutral
1065466,325.0,325.0,Food,Food,"to purchase additional raw ingredients to cook and sell, such as pork, beef, and chicken.",PH,female,2016-05-06,0.0,1.0,0.0,0.0,Neutral
1187932,400.0,400.0,Agriculture,Agriculture,to buy farm inputs to boost farming.,KE,female,2016-11-18,0.0,1.0,0.0,0.0,Neutral
1215753,525.0,525.0,Fishing,Food,to buy a new engine for her fishing boat.,PH,female,2017-01-05,0.0,1.0,0.0,0.0,Neutral
836613,875.0,875.0,Agriculture,Agriculture,to buy more rabbits and renovate her rabbit shed.,KE,female,2015-02-05,0.0,1.0,0.0,0.0,Neutral
1203913,300.0,300.0,General Store,Retail,to buy additional inventory of groceries to sell.,PH,female,2016-12-15,0.0,1.0,0.0,0.0,Neutral
885377,525.0,525.0,Poultry,Agriculture,to purchase chicks and poultry feed.,KE,female,2015-05-14,0.0,1.0,0.0,0.0,Neutral
725972,450.0,450.0,Farming,Agriculture,"to pay for seeds, fertilizer, wire and baskets",PH,female,2014-06-17,0.0,1.0,0.0,0.0,Neutral
1144696,300.0,300.0,Farming,Agriculture,to buy seeds and start horticulture farming,KE,female,2016-09-02,0.0,1.0,0.0,0.0,Neutral
1263667,300.0,300.0,Farming,Agriculture,"	to buy farm inputs such as seeds, fertilizer, herbicides, and pesticides.",KE,female,2017-03-22,0.0,1.0,0.0,0.0,Neutral
1267465,300.0,300.0,Farming,Agriculture,to purchase hybrid seeds and fertilizer for the cultivation of maize							,KE,"female, female, male, female, male, male, male, female",2017-03-27,0.0,1.0,0.0,0.0,Neutral
930871,225.0,225.0,Furniture Making,Manufacturing,to buy bamboo and other materials needed for her business,PH,female,2015-08-12,0.0,1.0,0.0,0.0,Neutral
663400,750.0,750.0,Higher education costs,Education,to pay for her next semester fees.,JO,female,2014-01-29,0.0,1.0,0.0,0.0,Neutral
900771,225.0,225.0,Dairy,Agriculture,to purchase a dairy cow for her existing milk-selling business. ,IN,female,2015-06-12,0.0,1.0,0.0,0.0,Neutral
693292,2300.0,2300.0,Construction Supplies,Construction,to buy supplies for her water pipe store.,VN,"female, female, female, female, female, female",2014-04-04,0.0,1.0,0.0,0.0,Neutral
1319171,325.0,325.0,Fishing,Food,"to buy fish nets, gasoline, and other fishing supplies",PH,female,2017-06-14,0.0,1.0,0.0,0.0,Neutral
1135774,200.0,200.0,Food,Food,to purchase a stock of cashew nuts for resale.,KE,female,2016-08-19,0.0,1.0,0.0,0.0,Neutral
1016334,2000.0,2000.0,Poultry,Agriculture,to finance her poultry farming.,CD,"female, female",2016-01-30,0.0,1.0,0.0,0.0,Neutral
799108,225.0,225.0,Clothing Sales,Clothing,"to purchase new and stylish clothes, to resell to her customers.",YE,female,2014-11-16,0.0,1.0,0.0,0.0,Neutral
1243993,200.0,200.0,Farming,Agriculture,to buy fertilizers and seeds to improve production,KE,female,2017-02-22,0.0,1.0,0.0,0.0,Neutral
738608,1500.0,1500.0,Agriculture,Agriculture,to buy farming supplies.,EC,male,2014-07-14,0.0,1.0,0.0,0.0,Neutral
1088405,350.0,350.0,General Store,Retail,buy more groceries to sell at my stall,KE,female,2015-04-10,0.0,1.0,0.0,0.0,Neutral
668686,225.0,225.0,Retail,Retail,to purchase additional nipa roofing to sell.,PH,female,2014-02-12,0.0,1.0,0.0,0.0,Neutral
1310602,325.0,325.0,Pigs,Agriculture,to buy feed and other supplies to raise her pig.,PH,female,2017-05-31,0.0,1.0,0.0,0.0,Neutral
768762,900.0,900.0,Transportation,Transportation,to pay for car maintenance.,PE,female,2014-09-15,0.0,1.0,0.0,0.0,Neutral
1187673,575.0,575.0,Farming,Agriculture,to purchase two solar lights and gain access to cost efficient hybrid seeds and fertilizer for maize cultivation.							,KE,"male, male, female, female, female, female, male, female, female, female",2016-11-18,0.0,1.0,0.0,0.0,Neutral
1257775,500.0,500.0,Animal Sales,Agriculture,to purchase more calves to increase her sales.,PK,female,2017-03-15,0.0,1.0,0.0,0.0,Neutral
1153747,150.0,150.0,General Store,Retail,"to buy items to sell like beverages, canned goods, junk foods, and other groceries",PH,female,2016-09-20,0.0,1.0,0.0,0.0,Neutral
993989,475.0,475.0,General Store,Retail,to buy a display cabinet and an assortment of cold cuts for her store.,CO,female,2015-12-11,0.0,1.0,0.0,0.0,Neutral
773219,3325.0,3325.0,Grocery Store,Food,"to buy fruits, vegetables, and beverages.",PY,"female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female",2014-09-23,0.0,1.0,0.0,0.0,Neutral
1100765,125.0,125.0,Sewing,Services,to buy fabric to sew national-style clothing. ,TJ,female,2016-06-16,0.0,1.0,0.0,0.0,Neutral
914665,2000.0,2000.0,Livestock,Agriculture,Для купли скота и для старта бизнеса. ,TJ,female,2015-07-08,0.0,1.0,0.0,0.0,Neutral
1061951,275.0,275.0,Home Appliances,Personal Use,To buy a water filter to provide safe drinking water.,KH,"male, male, female, male, male",2016-04-28,0.0,1.0,0.0,0.0,Neutral
882957,525.0,525.0,Fruits & Vegetables,Food,to buy 10 sacks of  onions,BF,female,2015-05-11,0.0,1.0,0.0,0.0,Neutral
1045293,450.0,450.0,General Store,Retail,"to buy items to sell like beverages, canned goods, snack foods, home care  products, and other items.",PH,female,2016-03-29,0.0,1.0,0.0,0.0,Neutral
783422,500.0,500.0,General Store,Retail,to purchase additional stock to sell in her general store,PH,female,2014-10-15,0.0,1.0,0.0,0.0,Neutral
803244,1200.0,1200.0,Retail,Retail,"to buy coolers, electrical appliances, furniture, etc. to sell.",PY,female,2014-11-22,0.0,1.0,0.0,0.0,Neutral
735341,200.0,200.0,General Store,Retail,"to buy additional items like shampoo, canned goods, soft drinks, beer, snack foods, noodles, eggs, etc. to sell",PH,female,2014-07-07,0.0,1.0,0.0,0.0,Neutral
962639,125.0,125.0,Liquor Store / Off-License,Food,to buy more containers of coconut wine to sell,PH,female,2015-10-14,0.0,1.0,0.0,0.0,Neutral
1096591,875.0,1275.0,Personal Housing Expenses,Housing,to renew her windows and doors and floor of her house.,TJ,female,2016-06-08,0.0,1.0,0.0,0.0,Neutral
966828,325.0,325.0,Pigs,Agriculture,"to purchase piglets, feed, vitamins and vaccines for her business.",PH,female,2015-10-22,0.0,1.0,0.0,0.0,Neutral
1192129,825.0,825.0,Farming,Agriculture,to purchase a solar light and gain access to cost efficient hybrid seeds and fertilizer for maize cultivation.							,KE,"female, female, male, female, male, female, female, female, female, male, female, male",2016-11-24,0.0,1.0,0.0,0.0,Neutral
1107947,5625.0,5625.0,Clothing Sales,Clothing,"to buy 25 lengths of pagnes [bright, colorful fabric].",CD,"female, female, female, female, female, female, female, female, female, female, female, male, female, female, male, female, female, female, male, female, female, female, female, female, female, female, male, female, female, female, female",2016-06-28,0.0,1.0,0.0,0.0,Neutral
864686,500.0,500.0,Food Production/Sales,Food,"to buy yucca, potatoes, plantains, oil, etc., all at wholesale",SV,female,2015-03-31,0.0,1.0,0.0,0.0,Neutral
1303774,225.0,225.0,Pigs,Agriculture,to buy feed and other supplies needed to raise her pigs.,PH,female,2017-05-23,0.0,1.0,0.0,0.0,Neutral
915620,350.0,350.0,General Store,Retail,"To pay for grocery items, beverages and toiletries to sell.",PH,female,2015-07-10,0.0,1.0,0.0,0.0,Neutral
683212,325.0,325.0,Livestock,Agriculture,"to purchase additional livestock, vitamins and other supplies for her business.",PH,female,2014-03-13,0.0,1.0,0.0,0.0,Neutral
1213098,900.0,900.0,Retail,Retail,"to buy clothes, perfumes, creams and other products.",EC,female,2016-12-29,0.0,1.0,0.0,0.0,Neutral
859444,525.0,525.0,Personal Housing Expenses,Housing,to improve his residential house by plastering it.,UG,male,2015-03-21,0.0,1.0,0.0,0.0,Neutral
1246678,200.0,200.0,Dairy,Agriculture,	to buy a dairy cow.,KE,female,2017-02-27,0.0,1.0,0.0,0.0,Neutral
1203085,0.0,1000.0,Clothing,Clothing, buy new equipment and production inventory.,US,female,2016-10-26,0.0,1.0,0.0,0.0,Neutral
983334,250.0,250.0,Home Appliances,Personal Use,to buy a water filter to provide safe drinking water for their family.	.,KH,"female, female, female, female",2015-11-23,0.0,1.0,0.0,0.0,Neutral
859703,1150.0,1150.0,Bakery,Food,to buy flour in bulk.,PY,male,2015-03-23,0.0,1.0,0.0,0.0,Neutral
1063598,600.0,600.0,Farming,Agriculture,"to purchase seeds, fertilizers, compost, pest control, herbicides, etc.",SV,female,2016-05-02,0.0,1.0,0.0,0.0,Neutral
1257316,2125.0,2125.0,Cattle,Agriculture,raise livestock for to sell.,ML,"male, male, male, male, male",2017-03-14,0.0,1.0,0.0,0.0,Neutral
1204158,450.0,450.0,Used Clothing,Clothing,to buy two bales of women's second hand clothes and one bale of baby second hand clothes.,TG,female,2016-12-15,0.0,1.0,0.0,0.0,Neutral
915604,650.0,650.0,Farming,Agriculture,To buy seeds and start horticulture farming,KE,female,2015-07-10,0.0,1.0,0.0,0.0,Neutral
744904,1125.0,1125.0,Tailoring,Services,to buy clothes making materials. ,TZ,"male, male",2014-07-25,0.0,1.0,0.0,0.0,Neutral
1070218,475.0,475.0,Personal Housing Expenses,Housing,To build the latrine to improve the health of her family,VN,female,2016-05-17,0.0,1.0,0.0,0.0,Neutral
1086025,125.0,125.0,Agriculture,Agriculture,buy more seedlings and other inputs for planting. ,KE,female,2014-11-21,0.0,1.0,0.0,0.0,Neutral
944798,1000.0,1000.0,Personal Expenses,Personal Use,to buy a refrigerator,EC,female,2015-09-08,0.0,1.0,0.0,0.0,Neutral
897882,675.0,675.0,Livestock,Agriculture,To buy animals such as goats and lambs.,EG,female,2015-06-07,0.0,1.0,0.0,0.0,Neutral
962158,300.0,300.0,Clothing Sales,Clothing,to buy more stock of clothes.,KE,male,2015-10-13,0.0,1.0,0.0,0.0,Neutral
731771,650.0,650.0,Charcoal Sales,Retail,to buy sacks of charcoal.,TZ,"female, female",2014-06-27,0.0,1.0,0.0,0.0,Neutral
758555,1700.0,1700.0,Farming,Agriculture,"to pay the labourers' wages and to buy agricultural inputs, small equipment and seeds.",ML,"female, female, female, female, female, female, female, female, female, female",2014-08-22,0.0,1.0,0.0,0.0,Neutral
1099706,775.0,775.0,Home Products Sales,Retail,"to buy sheets, perfumes, creams, and miscellaneous items",EC,female,2016-06-15,0.0,1.0,0.0,0.0,Neutral
661419,1125.0,1125.0,Furniture Making,Manufacturing,to buy machining tools to make chairs,GE,male,2014-01-24,0.0,1.0,0.0,0.0,Neutral
736285,250.0,250.0,Bakery,Food,"to buy additional ingredients like milk, sugar, yeast, flour, etc",PH,female,2014-07-09,0.0,1.0,0.0,0.0,Neutral
998035,150.0,150.0,Fruits & Vegetables,Food,to purchase additional goods for her business.,PH,female,2015-12-21,0.0,1.0,0.0,0.0,Neutral
926363,200.0,200.0,Farming,Agriculture,To buy a quality dairy cow,KE,female,2015-07-31,0.0,1.0,0.0,0.0,Neutral
1019426,200.0,200.0,Fruits & Vegetables,Food,to purchase sacks of fruits and coconuts for resale,KE,female,2016-02-08,0.0,1.0,0.0,0.0,Neutral
687774,350.0,350.0,Fish Selling,Food,to buy more fish for her dried fish making.,PH,female,2014-03-23,0.0,1.0,0.0,0.0,Neutral
675610,1175.0,1175.0,Property,Housing,to renovate her rental houses and also boost her knitting business.,KE,female,2014-02-24,0.0,1.0,0.0,0.0,Neutral
1230119,425.0,425.0,Cosmetics Sales,Retail,"to buy lip polish, face powder, and eye shadow, as well as flour, eggs, and leavening",HN,female,2017-01-31,0.0,1.0,0.0,0.0,Neutral
804464,750.0,750.0,Farming,Agriculture,"to buy more farm inputs like seedlings, fertilizers & manure to add in his farm.",UG,male,2014-11-24,0.0,1.0,0.0,0.0,Neutral
913725,4725.0,4725.0,Cloth & Dressmaking Supplies,Retail,to buy dyed cloth and peanut butter,SN,"female, female, female, female, female, female, female, female",2015-07-06,0.0,1.0,0.0,0.0,Neutral
815197,175.0,175.0,Furniture Making,Manufacturing,"to purchase additional materials, like bamboo, nails, and paint.",PH,female,2014-12-16,0.0,1.0,0.0,0.0,Neutral
807261,1500.0,1500.0,Fruits & Vegetables,Food,to buy wholesale coconuts,SV,female,2014-11-27,0.0,1.0,0.0,0.0,Neutral
750971,75.0,75.0,Farming,Agriculture,To access high quality inputs such as fertilizer and seed in order to double income and yield,NG,male,2014-08-07,0.0,1.0,0.0,0.0,Neutral
1293887,225.0,225.0,Food,Food,to buy more stock of purified-drinking water to sell.,PH,female,2017-05-08,0.0,1.0,0.0,0.0,Neutral
659313,275.0,275.0,General Store,Retail,"to buy items to sell, like shampoo, soap, milk, sugar, eggs, noodles, etc.",PH,female,2014-01-20,0.0,1.0,0.0,0.0,Neutral
815837,1150.0,1150.0,Beauty Salon,Services,to open her manicure business ,US,female,2014-12-16,0.0,1.0,0.0,0.0,Neutral
1313160,275.0,275.0,General Store,Retail,to buy items to sell in her general store.,PH,female,2017-06-05,0.0,1.0,0.0,0.0,Neutral
944083,450.0,450.0,Transportation,Transportation,"to purchase tire, a chain and pig feed.",PH,female,2015-09-07,0.0,1.0,0.0,0.0,Neutral
1024393,3475.0,3475.0,General Store,Retail,"to purchase fruit, cold cuts, canned goods, baked goods, meat, and other products to stock her store.",PY,"female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female",2016-02-18,0.0,1.0,0.0,0.0,Neutral
1056799,900.0,900.0,Food Market,Food,"to purchase sodas, juices, bread, rice, beans, sugar, corn flour and wheat flour. She also sells meats: beef and pork.",HN,female,2016-04-19,0.0,1.0,0.0,0.0,Neutral
928490,400.0,400.0,Textiles,Arts,"to buy rolling materials, paint color, paint brushes, elei designs, and containers.",WS,female,2015-08-06,0.0,1.0,0.0,0.0,Neutral
664408,200.0,200.0,General Store,Retail,"to buy additional items, like snack foods, milk, coffee, soft drinks, canned goods, eggs, etc. to sell.",PH,female,2014-01-31,0.0,1.0,0.0,0.0,Neutral
862567,225.0,225.0,Home Products Sales,Retail,to buy a variety of merchandise to sell to her customers.,PH,female,2015-03-27,0.0,1.0,0.0,0.0,Neutral
905699,225.0,225.0,Food Production/Sales,Food,to buy ingredients for her food production business,PH,female,2015-06-22,0.0,1.0,0.0,0.0,Neutral
1027197,650.0,650.0,Fishing,Food,to buy additional materials for her fishing business,PH,female,2016-02-23,0.0,1.0,0.0,0.0,Neutral
875395,750.0,750.0,Clothing Sales,Clothing,to buy more shoes to sell. ,RW,female,2015-04-24,0.0,1.0,0.0,0.0,Neutral
1096434,650.0,650.0,Animal Sales,Agriculture,to buy some cattle and increase her farming business.,TJ,female,2016-06-08,0.0,1.0,0.0,0.0,Neutral
1214639,475.0,475.0,Farming,Agriculture,"to buy manure and plant 1,000 seedlings destined to increasing his coffee production.",PE,male,2017-01-03,0.0,1.0,0.0,0.0,Neutral
826592,1000.0,1000.0,Farming,Agriculture,to purchase land. ,SV,female,2015-01-10,0.0,1.0,0.0,0.0,Neutral
1280224,525.0,525.0,Food Production/Sales,Food,to buy smoked herrings and spaghetti.,HT,female,2017-04-17,0.0,1.0,0.0,0.0,Neutral
898155,1000.0,1000.0,Recycling,Services,to increase his scrap capital and develop his business in a well managed way to make sure he can support his family and improve their living.,LB,male,2015-06-08,0.0,1.0,0.0,0.0,Neutral
943499,650.0,1500.0,Retail,Retail,to increase her merchandise with more children's gadgets,LB,female,2015-09-04,0.0,1.0,0.0,0.0,Neutral
1212554,125.0,125.0,Home Appliances,Personal Use,to buy a water filter to provide safe drinking water for their family.,KH,"female, female, female",2016-12-29,0.0,1.0,0.0,0.0,Neutral
1296051,225.0,225.0,Personal Housing Expenses,Housing,"to buy materials to build a toilet: hollow blocks, cement, sand, gravel, deformed bars, common nails, tie wires, adhesive, a floor drain, plus PVC elbows, tees, solvent, and pipes.",PH,female,2017-05-11,0.0,1.0,0.0,0.0,Neutral
967020,1500.0,1500.0,Transportation,Transportation,to buy a car which will facilitate his work,LB,male,2015-10-22,0.0,1.0,0.0,0.0,Neutral
886358,1450.0,1450.0,Flowers,Agriculture,to buy flower seeds,BO,male,2015-05-15,0.0,1.0,0.0,0.0,Neutral
1228425,925.0,925.0,Animal Sales,Agriculture,"to invest in the wholesale purchase of animals such as chickens, ducks, hens, and guinea pigs, etc., and food for the same.",PE,female,2017-01-27,0.0,1.0,0.0,0.0,Neutral
738032,400.0,400.0,Farming,Agriculture,to buy potato seeds and chemical and organic fertilizers for his crops.,GT,male,2014-07-12,0.0,1.0,0.0,0.0,Neutral
967225,600.0,600.0,Fruits & Vegetables,Food,to buy more stock of cashew nuts.,KE,female,2015-10-22,0.0,1.0,0.0,0.0,Neutral
